Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
							8.650	43.267	10.297	1.745	0.6198	0.147	0.025	8.650	55.344	11.519	1.745	0.7928	0.165	0.025	8.650	50.859	10.996	3.491	0.7285	0.157	0.050	8.650	51.051	10.996	1.745	0.7313	0.157	0.025
							8.700	43.790	10.297	1.830E-12	0.6272	0.148	3.747E-14	8.700	55.920	11.694		0.8010	0.167		8.700	51.417	11.170	1.745	0.7365	0.160	0.025	8.700	51.609	10.996	-1.745	0.7392	0.157	-0.025
							8.750	44.296	10.297	-7.105E-13	0.6345	0.148	-1.110E-14								8.750	51.976	11.170	7.105E-13	0.7445	0.160	0.000	8.750	52.150	10.821	0.000	0.7470	0.155	1.110E-14
							8.800	44.820	10.297	-7.105E-13	0.6420	0.147	0.000								8.800	52.534	11.170	7.105E-13	0.7525	0.160	-1.110E-14	8.800	52.691	10.996	3.491	0.7548	0.158	0.050
							8.850	45.326	10.297	1.745	0.6493	0.148	0.025								8.850	53.093	11.170	-2.682E-12	0.7605	0.160	-3.941E-14	8.850	53.250	11.170	1.745	0.7628	0.160	0.025
							8.900	45.850	10.472	1.745	0.6568	0.150	0.025								8.900	53.651	11.170	1.745	0.7685	0.160	0.025	8.900	53.808	11.170	7.105E-13	0.7708	0.160	0.000
							8.950	46.373	10.472	1.865E-12	0.6642	0.150	2.665E-14								8.950	54.210	11.345	1.745	0.7765	0.163	0.025	8.950	54.367	11.170	2.682E-12	0.7788	0.160	2.831E-14
							9.000	46.897	10.472	1.745	0.6718	0.150	0.025								9.000	54.786	11.345	7.105E-13	0.7848	0.163	-1.110E-14	9.000	54.926	11.170	1.745	0.7868	0.160	0.025
							9.050	47.421	10.647	3.491	0.6793	0.153	0.050								9.050	55.344	11.345	-7.105E-13	0.7928	0.163	-1.110E-14	9.050	55.484	11.345		0.7948	0.163	
							9.100	47.962	10.821	-1.883E-12	0.6870	0.155	-2.720E-14								9.100	55.920	11.345		0.8010	0.163								
							9.150	48.503	10.647	-1.745	0.6947	0.152	-0.025																					
							9.200	49.026	10.647	3.491	0.7023	0.153	0.050																					
							9.250	49.567	10.996	3.491	0.7100	0.157	0.050																					
							9.300	50.126	10.996	-1.745	0.7180	0.158	-0.025																					
							9.350	50.667	10.821	-1.954E-12	0.7258	0.155	-2.803E-14																					
							9.400	51.208	10.996	3.491	0.7335	0.157	0.050																					
							9.450	51.766	11.170	1.745	0.7415	0.160	0.025																					
							9.500	52.325	11.170	-1.261E-12	0.7495	0.160	-2.831E-14																					
							9.550	52.883	11.170	-7.105E-13	0.7575	0.160	-1.110E-14																					
							9.600	53.442	11.170	1.261E-12	0.7655	0.160	1.721E-14																					
							9.650	54.000	11.170		0.7735	0.160																						
